"avgAnnCount"	"avgDeathsPerYear"	"TARGET_deathRate"	"incidenceRate"	"medIncome"	"popEst2015"	"povertyPercent"	"studyPerCap"	"binnedInc"	"MedianAge"	"MedianAgeMale"	"MedianAgeFemale"	"Geography"	"AvgHouseholdSize"	"PercentMarried"	"PctNoHS18_24"	"PctHS18_24"	"PctSomeCol18_24"	"PctBachDeg18_24"	"PctHS25_Over"	"PctBachDeg25_Over"	"PctEmployed16_Over"	"PctUnemployed16_Over"	"PctPrivateCoverage"	"PctPrivateCoverageAlone"	"PctEmpPrivCoverage"	"PctPublicCoverage"	"PctPublicCoverageAlone"	"PctWhite"	"PctBlack"	"PctAsian"	"PctOtherRace"	"PctMarriedHouseholds"	"BirthRate"
31	15	193.7	404.5	32536	6785	27.1	0	"[22640, 34218.1]"	42.8	43.5	42.2	"Treutlen County, Georgia"	2.38	41.6	28.4	45.9	NA	0	41.6	10.5	48.8	5.4	51.8	36.6	31	46.3	26.8	70.14196983	29.11860396	0	0.310559006	41.11153407	1.448321264
149	66	185.4	444.1	44010	25775	16.8	38.79728419	"(42724.4, 45201]"	41	40.5	41.7	"Wasco County, Oregon"	2.5	52.7	26.8	31.3	35.9	6	28.5	11.7	53.3	9	62.1	42.8	35.8	40.6	20.9	86.58010356	0.662953083	1.01992782	4.65636278	52.25680132	5.246743717
32	11	171.3	533.1	51929	3796	12.2	0	"(51046.4, 54545.6]"	46.8	45.5	47.8	"Adams County, Iowa"	2.18	64.4	23.3	33.8	NA	0	39.1	11.1	63	3.2	75.2	53.8	43.7	38.3	15.1	97.327852	0.69373073	0.282631038	0	59.13853318	8.874172185
101	33	162.5	507.7	58340	17555	11	0	"(54545.6, 61494.5]"	39.4	38.5	40.5	"Hughes County, South Dakota"	2.3	54.7	17.6	36	NA	18	27.2	22.5	69.5	3.1	77.5	63.4	55	26.3	13.4	83.30470629	0.755754036	0.526737662	0.830184358	50.9203316	7.0192783
45	23	194.1	383.9	37173	7595	18.5	0	"(34218.1, 37413.8]"	47.1	45.5	48.6	"Dade County, Missouri"	2.34	54.7	15	31.8	NA	7.4	41.3	9	52.9	7.9	54.2	39.3	33.5	43.1	25	95.55001313	0.485691783	0.144394854	0.380677343	51.64319249	3.627311522
260	105	180.1	446.7	42431	70698	28.3	99.01270192	"(40362.7, 42724.4]"	26.3	26.3	26.1	"Isabella County, Michigan"	2.61	34.9	5.1	17	72.3	5.6	31.8	15.5	55.9	11.3	72.6	58.7	51.3	27.1	14.2	88.56075507	2.585291995	1.693811997	0.305650285	40.69583553	3.814938787
98	49	269.2	524.8	32835	15745	25.9	1397.268974	"[22640, 34218.1]"	40.3	39	41.3	"Lawrence County, Kentucky"	2.6	57.2	19.8	39.7	NA	1.5	41.5	6.2	42.6	7.8	54.3	42.1	38.6	43	26.5	98.15435181	0.151697111	0.568864168	0.037924278	56.87054533	3.753424658
117	42	143.7	416.2	38445	21139	19.9	94.61185487	"(37413.8, 40362.7]"	44	42.4	45.9	"Madison County, North Carolina"	2.36	54.3	15.7	17.8	NA	12.1	31	12.9	50.7	7.3	61.8	NA	35.6	40.4	21.9	95.76259095	1.945118181	0.475579017	0.565939031	55.25443787	4.341957255
1962.667684	1854	156.8	453.5494221	64490	1223149	13	690.0222295	"(61494.5, 125635]"	36.1	35.3	37.2	"Hennepin County, Minnesota"	2.39	47.2	12.1	22.5	NA	19.9	17.8	30.3	67.9	6	75.4	63.3	56.1	27.3	15.2	74.27382081	12.16571379	6.796429382	2.530105796	43.89529902	5.881342381
69	28	214.5	549.9	34073	9899	22.1	0	"[22640, 34218.1]"	41.1	38.4	42.7	"Webster County, Mississippi"	2.45	52.8	9.1	25.8	63	2.1	34.5	12.1	45.4	11.2	55.6	43.5	37.4	39.9	23.5	78.80788079	19.6419642	0.180018002	0.190019002	49.6785361	6.736458807
54	24	181.9	464.7	41395	9383	24	0	"(40362.7, 42724.4]"	37.3	35.7	38.8	"Charles Mix County, South Dakota"	2.78	47.5	23.7	38.9	31.4	6	37.9	13.2	56.8	5.1	56.8	NA	27.5	36.8	20.6	63.91384349	0.043294729	0.184002598	0.422123606	48.94355093	6.866002215
71	37	237.1	463.9	34172	12181	25	0	"[22640, 34218.1]"	39.6	38.5	41.7	"Okfuskee County, Oklahoma"	2.72	47	30.3	39.2	NA	5.7	37.3	7.7	40.9	9.6	46.3	33.7	27.3	43.2	27.5	63.65120836	7.797191378	0.261267146	0.775636839	50.22233202	7.418397626
91	39	187.5	437.6	30349	14880	29.7	0	"[22640, 34218.1]"	40.3	38.6	41.4	"Bamberg County, South Carolina"	2.41	37.7	17.1	24	NA	0	25.2	12.5	44	10.9	47.1	28.7	24.3	48.2	28.5	35.8281493	62.30559876	0.39528253	1.023846553	38.23678433	10.6400665
1962.667684	52	175	453.5494221	50745	25609	13.3	0	"(48021.6, 51046.4]"	39	36.9	40.5	"Franklin County, Kansas"	2.56	58.8	10.9	37.2	NA	4.1	36.1	14.4	NA	6.9	75.9	56.3	49.6	29.5	14	92.90568089	1.176561954	0.244631693	2.131790471	58.48423194	7.582938389
215	90	190.1	462.1	50302	38987	11.3	0	"(48021.6, 51046.4]"	41.2	39.7	42.8	"Champaign County, Ohio"	2.53	55.2	15.6	40.5	NA	3.9	45.1	10.7	58.2	9.1	71.9	55.4	51.5	34.2	17.8	94.44317518	1.896275988	0.385855355	0.390932399	55.08958456	4.636217581
1620	607	173.3	479.6	61436	289977	10.8	500.0396583	"(54545.6, 61494.5]"	41.9	40.3	43.3	"Cumberland County, Maine"	2.37	49.4	10	24.3	51.3	14.4	24.1	27.3	64.5	5.4	74.3	NA	53.5	30.1	14.6	92.5076629	2.659033479	2.08654441	0.351601956	47.825159	3.772833827
227	87	183.4	472	49949	53951	14.6	18.53533762	"(48021.6, 51046.4]"	29.7	28.6	31.1	"Johnson County, Missouri"	2.49	49.6	4.5	20.8	NA	8.2	30.7	15.9	54.9	8	75.4	NA	40.8	25.4	12.9	89.33247161	4.407718586	1.434770566	0.441325824	53.12202694	6.303106282
152	68	208.9	484.1	35964	25548	24.7	0	"(34218.1, 37413.8]"	39.7	38	41.1	"Seminole County, Oklahoma"	2.7	48.8	23.9	35.2	NA	1.3	36.2	8.9	47.5	8.4	49.4	36.8	32.5	40.7	24.8	68.44707822	4.99195479	0.192300145	0.784898552	48.61986525	6.579419147
125	47	184.2	510.4	48135	18186	15.4	0	"(48021.6, 51046.4]"	45.5	43.4	47.3	"Schuyler County, New York"	2.35	49.1	19.7	42.7	NA	9	38.9	10.1	53.2	6.4	64.5	49.4	44.5	39.7	21.8	96.64856056	1.118957089	0.488864747	0.092341119	47.72313297	4.740817921
57	28	191.7	401.5	38219	10243	17.9	0	"(37413.8, 40362.7]"	44.6	43.4	47	"Carroll County, Mississippi"	2.75	53.1	35.1	31.8	NA	5	37.3	7.8	43.7	11.9	53.6	39	33.5	45.3	28.4	64.828787	33.56548655	0.241826272	0	58.25663238	3.765060241
220	89	184	463.3	33509	45844	26.5	0	"[22640, 34218.1]"	35.5	34.4	36.8	"Colquitt County, Georgia"	2.86	47.2	36.5	37	NA	2.1	36.7	8.1	52.7	8.3	41.2	31.2	27.9	39.5	26.2	68.40778724	23.09881801	0.230314618	6.28585086	49.62191015	6.092124814
107	52	215.5	451.2	47358	18976	12.3	158.0944351	"(45201, 48021.6]"	41	40.3	41.5	"Paulding County, Ohio"	2.48	58.6	16.1	41.3	38	4.7	50.1	8.4	57.1	6.6	70.2	52.5	48.2	37	19	94.90738325	1.017479781	0.412209757	1.65927472	56.20210417	7.380254154
1962.667684	22	130.4	453.5494221	53700	10079	9.8	0	"(51046.4, 54545.6]"	43.4	42.7	44.3	"Jackson County, Minnesota"	2.32	59.4	10.7	28	NA	7.9	34.8	14.2	66	3.2	80.4	NA	47.7	32.2	12.8	95.34815395	0.195867202	2.477720106	1.282930173	54.91502067	7.996051333
440	187	172.2	422.9	47433	82556	16.8	0	"(45201, 48021.6]"	41.5	39.4	42.9	"Howard County, Indiana"	2.37	52.1	25.4	33	34.6	7	36.4	12.1	54.1	9.2	68.3	50.5	45.8	36.9	18.4	88.24986407	7.088745243	1.238446203	0.660907388	48.13878476	5.977036752
76	42	215.5	403.3	40796	13557	16.3	0	"(40362.7, 42724.4]"	43.5	42.1	44.7	"Callahan County, Texas"	2.55	52.2	18.1	48.8	NA	3.8	38.7	10.8	47.5	5.4	56.1	31.6	24.5	33.4	16.9	94.28022465	1.699674845	0.679869938	1.160212829	50.46463114	6.774774775
116	57	187.2	396.4	33127	20216	22	0	"[22640, 34218.1]"	43.1	42.4	44.8	"Polk County, Arkansas"	2.56	51.3	19.2	39.5	40.6	0.8	39	7.8	46.3	9	47.1	29	22.5	52.7	30.9	92.74700452	0.206246317	0.427224514	2.175407582	49.52597649	6.71641791
276	114	185.3	457.1	50345	40877	10.1	0	"(48021.6, 51046.4]"	47.3	46.2	48.6	"Ottawa County, Ohio"	2.33	57.1	13.8	47.6	NA	7.8	38.6	13.7	57.3	5.5	75.6	55.9	50.3	35.3	15.4	95.64161119	0.966911229	0.354696079	1.518390749	55.11711088	4.504504505
342	152	199.9	449.9	40226	47038	18.8	63.77822186	"(37413.8, 40362.7]"	50.4	48.5	51.6	"Lincoln County, Oregon"	2.22	52.6	21.1	47.4	NA	4.9	28.1	14	49.5	7.9	56.3	35.7	28	46.3	23.8	88.08337109	0.334433728	1.223380154	2.619371265	47.15063697	4.839663945
9	5	172.6	355.4	42780	1410	15.5	0	"(42724.4, 45201]"	49	45.3	52.4	"Stonewall County, Texas"	2.35	62	9.1	36.4	NA	0	37.5	11.4	52.5	6.9	56.1	32.7	27.7	46.7	23	89.03818953	4.101838755	0	2.899575672	56.89655172	11.51832461
272	119	215.7	509.8	37758	39485	19.9	0	"(37413.8, 40362.7]"	42.1	40.4	43.9	"Franklin County, Illinois"	2.41	50	21.9	32.4	NA	5.2	34.4	10	48.5	10	57	39.8	36	48.1	28.3	97.50592029	0.47614249	0.438353404	0.151156346	47.2534908	4.6247512
393	150	178.8	476	44888	59736	13.5	100.4419446	"(42724.4, 45201]"	45.5	44.3	46.9	"Rutland County, Vermont"	2.29	49.4	9.1	35.9	NA	11.9	34.2	18.1	59.3	6.6	65.3	47.8	42.7	44.4	24.2	96.93375186	0.632744094	0.731868495	0.219725756	47.86519502	4.093296262
1007	370	178.7	479.5	62158	201973	11.2	549.578409	"(61494.5, 125635]"	39.5	38.2	40.6	"Clermont County, Ohio"	2.65	55.1	12.2	37.3	NA	10	34	18.3	61.9	5.5	74.1	61.7	56.8	27.6	14.9	95.36909903	1.394512819	0.9910877	0.520258631	55.70496712	5.170612813
439	197	194.7	462.5	40148	67347	20	44.54541405	"(37413.8, 40362.7]"	44.3	43	45.4	"Jefferson County, Ohio"	2.35	48.9	9.8	30.9	NA	4.1	42.5	9.6	49.5	8.8	66	49.6	45.1	39.7	21.6	91.65209469	5.688213598	0.336502432	0.069063818	47.93976679	4.806907805
2082	759	178.8	487.1	46831	446753	18.4	346.947866	"(45201, 48021.6]"	33.2	31.7	34.7	"East Baton Rouge Parish, Louisiana"	2.57	39	12.8	22.8	NA	11.8	26.7	21.6	60.9	7.6	65.9	55.2	47.8	30.3	19	48.64130068	45.53374261	3.206278531	0.851154737	38.79198202	4.474235159
1962.667684	16	151.3	453.5494221	48645	6282	11.2	0	"(48021.6, 51046.4]"	44.4	40.8	48	"Mitchell County, Kansas"	2.25	59.8	16.5	40.7	NA	4.2	34	18	60.5	2.6	79.5	59.8	47.3	27.6	11.3	97.87166455	0.381194409	0.698856417	0.142947903	55.30331224	2.550091075
92	39	163.5	405.3	46332	20461	16.8	0	"(45201, 48021.6]"	35.5	34.6	37	"Minidoka County, Idaho"	2.83	60.3	15.9	43.9	NA	0.9	29.2	9.2	60.5	4.8	55.7	41.8	35.4	32.2	18.7	89.35844963	0.290941368	0.369840722	6.972730411	61.27588137	5.314458111
379	159	198.7	492.7	43269	52753	18	0	"(42724.4, 45201]"	46.1	45.3	47	"Roane County, Tennessee"	2.4	54.7	25.1	34.5	NA	4.5	36.6	11.3	46.9	9.8	63.7	NA	38.8	42	21.9	94.42647004	2.640984162	0.453331327	0.122267785	52.77562023	3.126436782
49	20	177.2	456.2	55925	8269	9.9	0	"(54545.6, 61494.5]"	44.1	43.5	44.5	"Warren County, Indiana"	2.5	60.2	23.1	37.6	33.2	6.1	43.8	12.4	59.7	5.5	77.8	59.7	51.6	31.5	13.7	98.08772559	0.561730608	0.095613721	0.239034301	60.2118003	7.88863109
152	59	199.1	523.1	35368	24463	27.6	81.75612149	"(34218.1, 37413.8]"	40.3	39.1	41.9	"Lincoln County, Kentucky"	2.48	53.9	14.9	47.3	NA	0.5	44.5	6.6	47.4	10.5	55.7	41.5	36.1	42.4	25.6	95.78741122	2.68185158	0.322475304	0.248999918	52.04708291	7.499096494
792	320	186.7	501.6	43559	114234	14.6	122.5554563	"(42724.4, 45201]"	43.8	41.9	45.3	"Mercer County, Pennsylvania"	2.37	49.3	15	37.8	NA	7.1	44.4	13.9	52.7	6.8	69.5	51.5	46	38	19.2	91.3735692	5.678113077	0.701526188	0.420568852	49.96487068	4.669101054
412	142	159.9	490.8	49476	53709	14.3	18.61885345	"(48021.6, 51046.4]"	48.6	46.4	51.1	"Tuolumne County, California"	2.28	51.8	16.7	28.6	NA	3.5	29.7	13.7	42.3	12.9	64	NA	36.3	46.2	21.3	88.05636199	1.832504299	1.377614231	3.08437656	50.57606289	3.962223187
273	102	171.9	475.7	57142	42967	10.4	0	"(54545.6, 61494.5]"	45.1	44.4	46.3	"Sullivan County, New Hampshire"	2.44	50.9	17.4	44	NA	6.6	37	16.4	60.6	5.8	69.6	53.7	48.8	33.3	15.6	96.40431204	0.519299872	0.883273444	0.442795873	49.85074627	3.657874742
2963	1039	182.8	530.9	61685	510923	13	972.7493184	"(61494.5, 125635]"	38.3	36.6	40.1	"Camden County, New Jersey"	2.71	44.7	13.1	33.2	NA	11.6	31.3	19.4	59.6	10.2	68.3	55.7	51.4	31.9	18.6	63.28325501	19.40984144	5.58595932	8.484212829	45.97396038	5.434939238
459	225	249.7	517.1	43374	85300	19.4	246.1899179	"(42724.4, 45201]"	36.5	35.2	37.6	"Lee County, Mississippi"	2.6	48.8	19.5	28.9	NA	6.3	27.5	14.1	57.7	7.8	61.8	49.4	44.7	36.2	21.8	68.92845383	27.96697869	0.677360177	0.839644386	47.92176039	4.984662577
138	62	201.9	460.4	35490	22747	23.1	0	"(34218.1, 37413.8]"	44.1	43.5	44.8	"Fairfield County, South Carolina"	2.52	45	14	53.6	30.2	2.2	39.8	8.6	46	12.8	52.4	NA	34.7	43.2	26.3	39.11199585	57.43898217	0.268305349	0.701055911	44.17130145	2.009646302
123	48	157.8	399.8	44129	26514	17.5	0	"(42724.4, 45201]"	42.1	40.7	43.9	"Edgefield County, South Carolina"	2.6	45.6	26.8	36.2	NA	6.8	36.3	11.4	45.9	8.9	65	NA	45.6	34.9	19.2	59.0455679	36.63190509	0.343837376	2.063024258	48.85664028	3.616566206
64	16	127.4	519.3	60812	9486	8.4	421.674046	"(54545.6, 61494.5]"	46.7	47	46.4	"Stillwater County, Montana"	2.44	65.2	18	49.4	NA	1.8	37.2	15.2	59.5	3.6	75.8	55.4	44.7	30.2	10.8	95.74720069	0.183031869	0.506029285	1.065891473	64.21699626	3.636363636
245	101	178.2	423.7	66950	56482	10.2	0	"(61494.5, 125635]"	39.7	39.9	39.3	"Jefferson County, West Virginia"	2.65	53.3	14.1	24.5	55.3	6.2	32.1	18.2	60.3	8.4	73.3	58.6	53.8	29.2	14.6	88.24211251	6.96562466	1.622776832	0.56688521	54.09965078	4.995519713
641	243	169.1	452.2	46276	185826	22.1	349.7895881	"(45201, 48021.6]"	27.9	26.6	29.7	"Tippecanoe County, Indiana"	2.46	40.8	4.9	23.3	NA	11.9	26.6	19.8	58.7	6.5	75.1	64.1	54.5	22	11.9	85.01149476	4.4575357	7.203015164	0.977054689	42.16600744	5.208228801
244	114	193.7	416.7	51199	54648	12.1	18.29893134	"(51046.4, 54545.6]"	38.5	37.2	39.7	"Grady County, Oklahoma"	2.7	56.4	21.5	38.9	NA	3.8	37.7	12.7	57.4	4.3	64.5	49.6	42.9	32.2	17	85.5051108	2.109602328	0.302171156	1.359770201	57.50165909	4.518903132
4243	1507	169.5	498.9	51371	749600	14.2	94.7171825	"(51046.4, 54545.6]"	38.5	36.5	40.3	"Monroe County, New York"	2.41	44.1	11.8	24	51.8	12.5	25	20.3	59.7	7.7	73.1	NA	52.1	34.5	18.5	75.95762228	15.34744501	3.53290025	2.09473201	42.50944076	4.726955479
2294	871	181.6	484.4	47199	451324	17.7	276.9628914	"(45201, 48021.6]"	37.3	35.9	38.7	"Knox County, Tennessee"	2.39	49	9.5	27.4	NA	12.1	26.5	21	59.9	6.5	71.1	58	51	29.4	16.4	85.65156139	9.069468075	2.013061834	0.913698273	46.71082117	4.759828048
639	229	166.2	459.7	50305	174974	19.5	200.0297187	"(48021.6, 51046.4]"	30.1	29.6	30.8	"Boone County, Missouri"	2.41	43.8	3.9	13.2	NA	17.1	20.2	26.8	65.3	5	80.4	64.4	55.4	20.6	9.9	82.06769339	8.444691691	4.049891667	0.778239738	44.31173485	5.073280722
1962.667684	19	178	453.5494221	46495	5040	12.8	0	"(45201, 48021.6]"	49.2	47.6	50.4	"Big Stone County, Minnesota"	2.18	63.2	43.3	20.7	NA	6.1	42.4	13.4	57.6	3.3	76.1	53.5	35.3	38.7	14.9	98.03272302	0.194779899	0.077911959	0.116867939	56.35407537	7.09382151
95	40	179.1	435.4	34987	16393	21.7	0	"(34218.1, 37413.8]"	43	41.8	43.8	"Dallas County, Missouri"	2.62	56.9	23.6	42.6	27.8	6	41.9	9.8	45.5	13.2	50.8	37.5	32.1	39.6	23.1	95.53248008	0.078483458	0.078483458	0.688239556	57.53358925	9.043326548
121	49	179.9	450.9	48232	17629	15	0	"(48021.6, 51046.4]"	46.6	45.2	48.6	"Westmoreland County, Virginia"	2.51	47.6	6.2	39.8	NA	4.7	36.3	11.5	51	9.7	64.7	45.8	38.6	38	16.8	67.81340776	28.22236145	0.575269123	1.509369482	47.27822581	3.666942377
513	197	167.5	452.2	42840	87649	18.8	79.86400301	"(42724.4, 45201]"	42.2	40.6	44	"Mendocino County, California"	2.51	45.1	17	35.1	NA	3.3	26.5	15.7	52.1	12.2	49.3	35.1	27.5	49.2	31.5	82.82920589	0.668235402	1.938453806	5.441834963	43.24014463	5.383139601
60	25	161.7	461.2	42745	8543	14.9	0	"(42724.4, 45201]"	47.6	45.9	49	"Knox County, Nebraska"	2.24	61.4	14.8	32.1	NA	6.2	37.2	13.3	63.2	3.3	70.1	50	35.9	36.2	15.8	87.52921926	0.070126227	0.502571295	0.607760636	54.79009688	6.866666667
118	55	161.8	383.6	45945	24827	13.6	0	"(45201, 48021.6]"	41.5	40.5	42.5	"Lawrence County, South Dakota"	2.22	52.2	11.7	31.5	50.7	6	33.7	20.4	63	3.8	70.4	NA	40.1	31.5	12	93.27246906	0.515317509	0.82369649	0.649218909	49.70554711	3.67487328
2809	965	160.2	473.3	53342	636369	15.3	414.8536462	"(51046.4, 54545.6]"	34.8	33.9	35.8	"Kent County, Michigan"	2.63	49.2	13.2	26.7	NA	12.4	25.5	21.8	63.4	7.7	72.2	59.5	53.6	29.7	16.4	81.24174818	9.722771005	2.499076439	2.608618834	49.44003503	5.98333118
516	212	183	473.5	40230	80994	16.5	0	"(37413.8, 40362.7]"	43.9	42.3	45.7	"Clearfield County, Pennsylvania"	2.38	52.1	22	41.6	NA	7.2	50.9	9.2	50.3	7.8	66.2	47.7	42.1	41.6	21.8	95.2239283	2.45380672	0.517561437	0.368808625	52.7799604	4.179907113
400	179	211.7	483.4	41015	69699	22.2	0	"(40362.7, 42724.4]"	37.8	36.4	39	"Muskogee County, Oklahoma"	2.53	48.9	20	40.8	NA	2.4	35.8	13.2	49.6	8.2	52.4	39.1	34.5	39.3	23.2	60.69434951	11.08452951	0.694919116	1.720209615	46.70006452	6.694613026
63	23	174.1	494.2	52919	9607	11	0	"(51046.4, 54545.6]"	42.9	42.8	43	"Jasper County, Illinois"	2.53	59.2	5.7	34.6	NA	11.6	39.1	12.3	60.6	5.5	72.5	57.2	46.5	33.3	16.3	97.73741567	0.342501297	0.145303581	0.892579139	60.22216345	6.095143707
173	70	161.3	411.6	48127	43269	18.6	23.11123437	"(48021.6, 51046.4]"	33	32.2	33.7	"Kittitas County, Washington"	2.34	44.5	6.1	22.4	64	7.5	26	22.7	55.9	7.8	70.2	53.8	43.6	31.1	15.3	89.22850915	0.969102455	2.246232585	3.741351531	45.37250044	4.333095578
181	65	166.7	454.2	41561	37483	17.8	0	"(40362.7, 42724.4]"	38.1	37.1	39.6	"Webster County, Missouri"	2.78	57.6	24.6	40.7	NA	2.2	40.5	10.1	52.5	6.3	59.5	NA	38.9	31.8	17.7	95.35568275	1.338239302	0.267102753	0.948487326	61.30384168	7.851851852
141	54	163.2	445.9	61931	25658	8.8	233.8451945	"(61494.5, 125635]"	41.4	40.2	42.2	"Benton County, Iowa"	2.51	61.8	21.1	35.3	NA	6.1	36.4	16.3	65.1	4.7	80.5	63	55.8	29.9	11.8	97.76382591	0.701468821	0.213153509	0.251908693	60.49832578	6.183093392
61	25	187.8	515.1	42007	6867	17	0	"(40362.7, 42724.4]"	52.4	51.5	53.4	"Fall River County, South Dakota"	2.14	52.3	22.4	35.1	39.1	3.4	31	16.5	51.2	4.1	67.4	44.2	36.6	42.9	17.6	87.05473501	1.12945265	0.79640892	1.419055893	46.80919987	6.16375345
163	65	201.8	503.8	56099	29984	11	0	"(54545.6, 61494.5]"	39.1	38.3	40	"Caroline County, Virginia"	2.48	51.7	6.8	41.6	43.7	7.8	36.7	12.9	57.9	8.6	70.1	56.3	50.7	30.2	16.4	66.06017241	29.25823708	0.807523255	1.185730349	51.58614403	4.384535624
24	10	138.4	429.4	48024	3659	13.8	0	"(48021.6, 51046.4]"	44	42.4	47.2	"Clark County, South Dakota"	2.21	55.6	31.6	30.5	NA	0.7	37.3	15.7	NA	2.8	74.9	57.5	35.6	32.1	14.4	94.89655172	0.965517241	0.8	0.8	53.49462366	6.386292835
511	163	156.2	473.8	59946	144251	15.9	1310.21622	"(54545.6, 61494.5]"	29.8	29.5	30.4	"Johnson County, Iowa"	2.37	43.4	4.1	18.2	62.7	15	17.1	27.4	69	3.5	81.2	NA	60.6	20.9	10.4	84.14684873	5.447660575	5.971915431	1.948564216	42.80662505	4.117879551
1962.667684	493	184.8	453.5494221	49714	200431	17	683.5269993	"(48021.6, 51046.4]"	40.9	39.4	42.7	"St. Louis County, Minnesota"	2.26	47.7	9	21.7	59.4	9.9	29.5	18.2	NA	6.9	74	NA	49.1	35.3	16.9	92.66954605	1.546587135	1.030393105	0.213958685	45.37228695	4.901104316
140	59	180	461.7	53288	19787	13.8	0	"(51046.4, 54545.6]"	46.2	44.2	47.4	"Kent County, Maryland"	2.39	47	7.8	27.3	59.4	5.5	33.2	16.4	53.2	7.2	68.1	47.6	40.9	42.6	22	82.2868042	15.37920996	0.968729609	0.135521759	48.49160546	4.528650647
219	86	168.3	447.1	43509	41540	18.5	0	"(42724.4, 45201]"	38.9	37.4	41.5	"Gratiot County, Michigan"	2.45	47.1	11.3	39.2	NA	3.8	41.1	8.6	46.5	8.5	68	50.6	46.5	38.7	19.5	91.09795119	5.635417164	0.377286403	0.711590811	51.59010601	3.748722027
756	303	173.1	430.3	45589	225477	19.3	372.543541	"(45201, 48021.6]"	31.2	30.5	32	"Washington County, Arkansas"	2.55	49	9.6	25.1	NA	11.9	27.9	17.8	61.5	6.2	65.1	54.9	47.8	27.6	17.1	78.68568419	3.31974939	2.469597841	9.42051083	47.25165806	5.272822665
136	58	184.3	434.1	30056	24184	25.8	0	"[22640, 34218.1]"	41.7	39.5	43.5	"Hertford County, North Carolina"	2.48	40.1	14	31.4	NA	3.2	32.9	9	43.3	13.7	54.2	39.6	34.1	45.1	27	35.58765594	58.34701248	0.779711097	1.206500328	40.73517512	5.896994065
1962.667684	49	147.2	453.5494221	43287	24257	17.8	0	"(42724.4, 45201]"	43	42.1	44	"Todd County, Minnesota"	2.45	58.7	24.4	27.7	43.1	4.9	37.1	11	59.6	5.1	66.1	49.5	41.1	37.3	18.4	95.40995667	0.286111338	0.420992398	1.921033271	55.95080801	7.800672834
950	369	155.8	390.5	45463	286272	23.3	38.42499441	"(45201, 48021.6]"	30	29.1	30.7	"Leon County, Florida"	2.43	37.8	6.7	15.4	NA	12.9	19	25.3	59.7	10.6	74	61.8	52.2	24.1	12.8	62.22626705	31.12709408	3.224358521	0.866968262	37.82864464	3.782242355
85	48	209.2	383.8	40788	17199	19.8	0	"(40362.7, 42724.4]"	42	36.5	45.8	"Gilchrist County, Florida"	2.54	47.3	39.5	34.9	23.7	2	38.8	7.7	44.8	10.4	50.2	37.2	33.3	40.2	22.5	91.59016008	6.10287194	0.476694915	0.258945386	52.06077259	6.283213504
2265	901	171	440.7	50083	490945	16.3	462.3735856	"(48021.6, 51046.4]"	37.2	35.7	38.7	"Spokane County, Washington"	2.45	49.4	10.9	29.3	51.2	8.6	25.7	18.1	55.1	8.4	65.2	50.6	42.5	36.5	21.4	89.03816718	1.827041461	2.315985625	1.03362505	48.18837711	5.355835918
1962.667684	39	181.3	453.5494221	52749	15847	12.9	0	"(51046.4, 54545.6]"	42.6	42.2	42.9	"Osage County, Kansas"	2.44	57.4	15.7	33.8	NA	8.8	40.5	12.8	57.3	8.2	71.9	50.6	44.9	35.2	14.3	96.31840796	0.149253731	0.167910448	0.167910448	55.1575711	4.447806354
257	114	248.2	550.3	30127	37756	31.1	0	"[22640, 34218.1]"	40.5	38.8	42.3	"Floyd County, Kentucky"	2.45	50.1	16.2	40	NA	5.1	34.7	6	38.1	9.7	46.2	NA	29.8	53	34.6	97.94820047	0.804677999	0.274263241	0.049160392	48.28122973	4.732510288
48	20	155.8	411.9	62191	9190	6.9	0	"(61494.5, 125635]"	42.9	40.9	44.3	"Hamilton County, Nebraska"	2.45	62.7	25.1	33.2	NA	8.5	31.8	18.3	65.9	2.5	77.3	61.3	47.5	30.9	15	96.62637363	0.538461538	0.21978022	0.868131868	60.81118115	3.387978142
415	164	194.8	516.6	56645	64180	13.1	62.32471175	"(54545.6, 61494.5]"	41.8	40.2	42.8	"Salem County, New Jersey"	2.61	48.7	15.6	36.5	NA	9.1	38.6	14.3	55.8	10.6	69.1	54.3	50.4	35.2	18.7	80.25184275	14.02487715	0.97972973	2.315724816	49.59953998	5.98109071
160	51	139.4	417	66249	33381	9.5	59.91432252	"(61494.5, 125635]"	43.1	42.2	44	"Harris County, Georgia"	2.79	56.7	14.2	25.1	52.4	8.3	27.4	15.7	56.9	8	73.7	56	47	28.8	13.6	78.50256285	16.30461313	0.89394679	0.430192824	62.51512532	5.808219178
130	57	186.7	433.7	50258	26521	13.1	0	"(48021.6, 51046.4]"	39.5	38.8	40.3	"Decatur County, Indiana"	2.57	54	23.2	37.5	NA	6.6	45.3	10.7	61.4	6.3	68.8	54	49	30.6	16.3	96.23094512	0.777439024	1.299542683	0.689786585	52.29303157	4.353189989
294	121	173.6	432.8	35731	54592	18.7	787.6611958	"(34218.1, 37413.8]"	41.5	40.1	42.7	"Taney County, Missouri"	2.43	50.7	15.6	33.2	NA	5.5	35.5	12.4	53.9	9	54.8	39.3	29.9	38.8	20.3	93.12482495	0.825319765	0.935486883	1.945663337	48.98591549	5.505782701
