avgAnnCount;avgDeathsPerYear;TARGET_deathRate;incidenceRate;medIncome;popEst2015;povertyPercent;studyPerCap;binnedInc;MedianAge;MedianAgeMale;MedianAgeFemale;Geography;State;Region[CAT];AvgHouseholdSize;PercentMarried;PctNoHS18_24;PctHS18_24;PctSomeCol18_24;PctBachDeg18_24;PctHS25_Over;PctBachDeg25_Over;PctEmployed16_Over;PctUnemployed16_Over;PctPrivateCoverage;PctPrivateCoverageAlone;PctEmpPrivCoverage;PctPublicCoverage;PctPublicCoverageAlone;PctWhite;PctBlack;PctAsian;PctOtherRace;PctMarriedHouseholds;BirthRate;naa;nab
111,00;49,00;222,70;482,70;40668,00;22343,00;22,80;0,00;(40362.7, 42724.4];37,60;37,00;39,00;Grant Parish, Louisiana;Louisiana;South;2,63;46,20;15,80;51,40;;2,60;42,30;6,00;39,30;9,20;56,50;41,30;37,50;42,20;24,40;80,01;14,39;0,08;1,57;50,20;3,73;;
394,00;155,00;205,90;515,40;45226,00;74103,00;19,40;0,00;(45201, 48021.6];35,80;34,70;37,10;Iberia Parish, Louisiana;Louisiana;South;0,03;46,00;23,50;41,40;;3,30;42,10;9,00;55,50;10,60;58,00;44,20;38,60;37,50;23,00;62,29;31,43;2,69;0,74;46,38;6,65;;
211,00;80,00;225,10;586,20;47377,00;33095,00;19,90;0,00;(45201, 48021.6];38,40;36,30;40,10;Iberville Parish, Louisiana;Louisiana;South;2,61;39,70;25,20;34,00;;4,70;38,30;8,90;48,60;7,90;62,80;48,20;42,10;35,90;21,30;49,54;48,15;0,06;0,29;41,82;4,87;;
105,00;47,00;217,70;518,60;37130,00;15858,00;24,60;0,00;(34218.1, 37413.8];39,60;37,80;42,20;Jackson Parish, Louisiana;Louisiana;South;2,49;46,10;30,00;43,30;;3,60;41,90;8,40;43,00;6,90;55,60;39,10;33,60;45,60;26,10;67,96;30,17;0,17;1,10;46,82;4,00;;
2350,00;941,00;188,60;473,90;47024,00;436275,00;15,80;430,92;(45201, 48021.6];38,70;37,20;40,20;Jefferson Parish, Louisiana;Louisiana;South;2,57;43,10;17,60;31,80;;8,70;31,10;16,50;60,10;6,70;58,60;47,30;40,80;34,30;22,10;63,86;26,49;4,16;3,04;41,56;5,17;;
179,00;78,00;208,00;499,60;37968,00;31439,00;21,70;0,00;(37413.8, 40362.7];38,40;35,70;40,00;Jefferson Davis Parish, Louisiana;Louisiana;South;2,65;46,60;28,00;36,50;31,50;4,00;41,10;9,70;52,30;9,20;57,50;42,30;36,00;42,20;25,30;79,75;17,15;0,33;0,34;45,90;7,16;;
1015,00;377,00;182,90;487,30;51340,00;240098,00;15,10;79,13;(51046.4, 54545.6];34,00;33,00;35,00;Lafayette Parish, Louisiana;Louisiana;South;2,55;44,60;15,20;24,70;;8,50;28,70;20,80;63,90;6,30;67,80;57,10;47,90;26,30;15,60;69,86;25,68;1,56;0,63;43,48;5,99;;
478,00;203,00;198,70;467,50;47382,00;98325,00;17,60;20,34;(45201, 48021.6];36,60;35,60;37,60;Lafourche Parish, Louisiana;Louisiana;South;2,68;49,40;17,80;37,70;38,50;6,00;39,10;10,20;56,80;7,00;63,40;50,40;44,60;33,40;19,40;79,54;13,35;0,81;1,60;51,09;4,82;;
81,00;37,00;209,60;464,80;44139,00;14974,00;18,00;0,00;(42724.4, 45201];38,60;37,40;42,10;LaSalle Parish, Louisiana;Louisiana;South;2,46;52,30;30,80;51,20;;1,50;43,60;8,60;45,50;6,30;61,30;;42,40;32,70;18,10;86,87;11,22;0,05;0,15;53,68;5,14;;
188,00;90,00;205,70;436,30;32889,00;47774,00;29,70;0,00;[22640, 34218.1];27,40;26,20;28,60;Lincoln Parish, Louisiana;Louisiana;South;2,56;35,00;12,40;14,70;57,80;15,10;27,70;20,80;53,30;11,90;63,40;51,50;45,70;30,30;17,90;54,36;40,90;1,79;1,06;37,25;4,28;;
594,00;215,00;186,50;494,60;58818,00;137788,00;12,30;0,00;(54545.6, 61494.5];35,30;34,60;36,20;Livingston Parish, Louisiana;Louisiana;South;2,79;52,20;21,60;36,10;;6,40;40,20;14,30;60,40;7,00;64,30;54,00;49,10;28,90;18,80;90,99;6,15;0,41;0,91;54,24;5,71;;
47,00;22,00;181,90;379,00;26732,00;11514,00;41,40;0,00;[22640, 34218.1];34,60;32,90;36,50;Madison Parish, Louisiana;Louisiana;South;2,55;34,60;32,40;40,20;;0,40;39,60;7,80;42,70;16,90;36,80;;23,50;39,80;24,00;36,18;61,97;0,08;0,70;34,24;4,46;;
155,00;63,00;186,40;457,30;30636,00;26395,00;29,40;37,89;[22640, 34218.1];39,30;37,20;41,10;Morehouse Parish, Louisiana;Louisiana;South;2,50;42,90;30,70;38,50;;1,80;43,50;9,30;47,00;8,00;46,90;34,70;30,40;45,30;30,30;50,41;47,29;0,26;0,64;42,03;4,98;;
189,00;78,00;181,50;447,20;34522,00;39179,00;31,10;0,00;(34218.1, 37413.8];33,80;32,20;34,70;Natchitoches Parish, Louisiana;Louisiana;South;2,66;40,60;16,70;25,00;;6,40;33,70;11,50;46,70;12,20;53,10;40,30;33,50;40,90;26,10;54,75;40,48;0,56;0,94;40,46;3,69;;
1619,00;680,00;193,60;466,00;35468,00;389617,00;27,90;523,59;(34218.1, 37413.8];35,40;34,70;36,10;Orleans Parish, Louisiana;Louisiana;South;2,38;30,00;15,90;26,30;;12,60;23,20;20,00;;10,30;53,90;44,20;35,70;37,60;25,80;34,29;59,54;3,02;1,38;26,75;5,13;;
760,00;318,00;199,70;480,90;40877,00;156761,00;23,60;140,34;(40362.7, 42724.4];34,70;33,50;35,90;Ouachita Parish, Louisiana;Louisiana;South;2,55;41,90;17,00;29,60;48,00;5,40;32,90;15,90;53,80;8,00;55,10;43,60;38,70;35,60;22,50;60,11;37,27;0,90;0,48;41,70;6,07;;
106,00;41,00;180,70;458,70;51304,00;23495,00;16,00;0,00;(51046.4, 54545.6];36,50;36,60;36,40;Plaquemines Parish, Louisiana;Louisiana;South;2,70;52,20;20,60;28,20;;3,10;39,30;10,20;54,20;4,70;67,40;55,50;39,70;29,00;18,40;69,25;20,93;3,29;2,18;51,07;6,55;;
146,00;54,00;188,20;507,40;44469,00;22251,00;18,30;44,94;(42724.4, 45201];42,60;42,00;43,40;Pointe Coupee Parish, Louisiana;Louisiana;South;0,03;45,30;34,20;22,90;;1,90;41,70;9,70;51,40;8,30;59,20;45,20;40,10;37,70;21,70;62,05;35,90;0,32;0,68;45,66;4,28;;
707,00;279,00;189,00;484,90;40406,00;132141,00;19,80;75,68;(40362.7, 42724.4];37,40;35,30;39,10;Rapides Parish, Louisiana;Louisiana;South;2,68;44,20;20,70;35,60;;4,60;37,00;11,60;51,10;8,60;57,10;41,70;36,40;40,60;22,60;64,04;32,02;1,52;0,22;44,89;4,20;;
46,00;18,00;172,20;431,70;33322,00;8593,00;25,30;0,00;[22640, 34218.1];39,80;36,80;41,60;Red River Parish, Louisiana;Louisiana;South;2,54;44,20;19,00;37,40;;3,10;44,30;8,70;47,00;9,20;51,40;41,00;35,20;41,30;26,00;58,69;38,99;0,08;0,42;41,70;10,41;;
110,00;46,00;191,30;456,40;36666,00;20523,00;24,90;0,00;(34218.1, 37413.8];38,00;35,70;40,40;Richland Parish, Louisiana;Louisiana;South;2,59;49,50;25,80;35,00;;4,80;41,00;9,40;49,70;9,60;46,50;33,90;30,50;35,40;20,90;62,46;36,13;0,17;0,47;49,86;3,44;;
157,00;64,00;202,50;500,40;39561,00;24186,00;21,20;82,69;(37413.8, 40362.7];41,50;41,10;42,00;Sabine Parish, Louisiana;Louisiana;South;2,60;51,80;21,80;47,60;;3,80;42,00;9,20;46,20;10,60;57,20;;34,20;39,80;20,30;70,47;16,75;0,41;0,45;50,01;6,37;;
168,00;75,00;233,10;516,90;45615,00;45408,00;17,90;0,00;(45201, 48021.6];33,00;32,70;33,30;St. Bernard Parish, Louisiana;Louisiana;South;2,92;43,00;18,60;33,70;40,60;7,10;40,90;9,90;;12,20;61,60;;43,30;32,60;20,00;72,21;21,55;2,27;1,09;44,73;5,68;;
238,00;92,00;190,30;470,80;60751,00;52812,00;12,10;37,87;(54545.6, 61494.5];37,20;36,00;37,90;St. Charles Parish, Louisiana;Louisiana;South;2,83;48,70;21,70;31,70;;6,10;36,70;14,90;60,90;7,70;66,50;56,10;50,70;28,20;18,60;70,58;26,34;1,11;0,68;50,89;6,11;;
61,00;28,00;212,50;461,50;35004,00;10567,00;24,00;0,00;(34218.1, 37413.8];39,20;37,10;41,20;St. Helena Parish, Louisiana;Louisiana;South;2,59;42,30;26,30;27,50;;5,00;45,70;5,60;42,00;14,40;44,60;31,20;28,50;47,80;26,80;44,56;52,68;0,00;0,01;42,29;3,09;;
120,00;48,00;201,20;497,40;47477,00;21567,00;16,10;0,00;(45201, 48021.6];38,80;36,70;40,20;St. James Parish, Louisiana;Louisiana;South;2,69;46,70;26,10;27,70;;4,30;44,80;10,00;53,00;11,00;64,70;52,10;47,80;32,30;19,00;48,67;50,31;0,06;0,24;47,51;4,36;;
209,00;87,00;200,60;460,80;47225,00;43626,00;20,80;0,00;(45201, 48021.6];36,00;35,20;36,80;St. John the Baptist Parish, Louisiana;Louisiana;South;2,83;44,70;21,20;31,00;;5,60;37,50;11,50;57,40;9,20;59,00;48,30;44,40;36,10;24,50;42,06;54,34;0,48;0,99;47,21;4,73;;
497,00;202,00;217,80;530,40;32683,00;83848,00;30,10;0,00;[22640, 34218.1];36,60;35,20;37,80;St. Landry Parish, Louisiana;Louisiana;South;2,68;43,10;26,80;50,80;20,00;2,40;44,50;9,00;49,20;6,10;56,30;45,30;41,40;37,80;24,70;56,36;40,87;0,39;0,48;42,66;6,97;;
272,00;106,00;198,10;499,70;46713,00;53835,00;18,00;0,00;(45201, 48021.6];36,70;35,50;37,70;St. Martin Parish, Louisiana;Louisiana;South;2,77;49,50;19,80;37,30;;0,60;42,10;9,40;57,90;7,20;60,90;;40,70;36,30;21,30;65,84;29,74;1,03;0,74;50,32;6,46;;
282,00;118,00;200,60;474,00;42075,00;52810,00;21,80;0,00;(40362.7, 42724.4];37,70;37,10;38,20;St. Mary Parish, Louisiana;Louisiana;South;2,58;43,00;24,10;40,40;;2,90;43,40;7,90;50,70;12,20;51,30;38,30;33,50;40,50;25,30;59,91;31,13;1,63;2,02;41,75;6,28;;
1273,00;458,00;177,70;494,50;63441,00;250088,00;11,20;115,96;(61494.5, 125635];39,80;38,70;41,00;St. Tammany Parish, Louisiana;Louisiana;South;2,70;54,30;23,90;30,40;;7,30;27,00;20,30;58,50;7,60;67,80;;45,60;30,60;18,10;83,73;11,75;1,55;0,74;55,79;5,43;;
599,00;250,00;207,10;489,90;39927,00;128755,00;22,50;62,13;(37413.8, 40362.7];412,80;33,00;35,60;Tangipahoa Parish, Louisiana;Louisiana;South;2,68;44,40;14,70;25,30;;5,30;35,60;13,40;54,90;10,70;55,40;41,40;36,40;38,70;23,60;67,09;29,72;0,77;0,36;45,46;3,43;;
27,00;10,00;142,50;389,00;27522,00;4740,00;32,00;0,00;[22640, 34218.1];43,00;40,70;47,30;Tensas Parish, Louisiana;Louisiana;South;0,02;33,80;40,40;30,70;;0,00;45,60;7,10;42,50;15,60;38,70;24,60;22,20;42,60;23,10;42,75;56,47;0,00;0,57;31,96;2,93;;
549,00;234,00;213,20;493,10;49044,00;113972,00;20,90;96,51;(48021.6, 51046.4];35,20;34,40;36,00;Terrebonne Parish, Louisiana;Louisiana;South;2,78;47,70;24,40;42,90;;4,50;40,00;9,80;55,60;5,50;59,80;47,80;42,60;32,80;20,10;71,23;18,53;0,91;0,78;47,74;5,23;;
134,00;65,00;220,20;463,90;38998,00;22477,00;22,00;0,00;(37413.8, 40362.7];41,70;40,30;43,40;Union Parish, Louisiana;Louisiana;South;2,60;50,10;25,20;42,70;;4,00;44,90;8,20;45,00;7,70;56,10;40,60;36,40;42,40;24,50;71,30;25,90;0,19;1,19;50,46;4,32;;
328,00;113,00;180,30;529,10;45331,00;59875,00;18,30;0,00;(45201, 48021.6];36,70;35,60;37,70;Vermilion Parish, Louisiana;Louisiana;South;2,69;48,50;25,00;42,10;;5,60;41,00;9,60;;8,50;60,10;46,40;40,60;36,70;21,80;81,10;14,14;2,09;0,31;48,38;5,61;;
207,00;85,00;204,50;478,10;46682,00;50803,00;13,90;0,00;(45201, 48021.6];30,00;28,80;31,40;Vernon Parish, Louisiana;Louisiana;South;2,82;55,00;11,50;47,20;;5,70;35,80;13,60;44,80;7,50;69,30;49,30;24,80;31,80;15,80;76,98;14,27;1,72;1,30;55,90;7,23;;
296,00;125,00;224,80;536,60;29749,00;46371,00;29,10;0,00;[22640, 34218.1];39,20;37,40;41,20;Washington Parish, Louisiana;Louisiana;South;2,54;46,80;23,90;43,10;;2,70;40,50;8,30;41,90;15,00;47,40;33,50;28,60;47,70;29,00;67,53;30,13;0,21;0,18;45,30;6,37;;
256,00;110,00;205,00;485,30;36003,00;40021,00;22,20;0,00;(34218.1, 37413.8];40,90;38,50;43,10;Webster Parish, Louisiana;Louisiana;South;2,51;44,00;22,80;40,20;;2,10;40,50;11,00;47,60;7,60;52,80;37,30;32,40;42,40;25,10;63,56;34,33;0,34;0,18;42,25;6,03;;
126,00;42,00;182,80;526,70;51550,00;25490,00;20,50;0,00;(51046.4, 54545.6];35,40;34,60;36,70;West Baton Rouge Parish, Louisiana;Louisiana;South;2,61;47,10;18,40;35,90;;5,70;39,20;14,10;61,00;6,50;68,10;;50,10;30,00;17,10;59,75;37,81;0,57;0,58;47,02;5,54;;
65,00;30,00;195,60;443,20;33959,00;11293,00;22,50;0,00;[22640, 34218.1];39,70;37,80;41,40;West Carroll Parish, Louisiana;Louisiana;South;2,48;46,60;33,00;38,10;;1,10;44,00;6,80;43,20;11,90;45,90;32,10;28,40;33,20;16,20;81,60;16,74;0,09;0,63;46,09;5,74;;
73,00;24,00;148,20;429,00;53679,00;15385,00;24,00;0,00;(51046.4, 54545.6];40,40;40,50;39,90;West Feliciana Parish, Louisiana;Louisiana;South;3,04;36,10;10,10;20,80;;0,00;33,70;14,80;38,50;8,50;68,30;51,90;47,70;32,00;18,00;52,90;45,72;0,04;0,25;54,44;6,80;;
96,00;41,00;227,50;524,40;36644,00;14568,00;26,80;0,00;(34218.1, 37413.8];41,30;40,10;42,60;Winn Parish, Louisiana;Louisiana;South;2,36;46,90;27,70;44,10;24,30;3,90;42,00;7,90;41,30;6,30;56,10;40,20;35,30;40,10;22,20;65,61;32,57;0,00;0,23;49,36;4,89;;
600,00;242,00;188,00;478,20;46701,00;107233,00;15,40;83,93;(45201, 48021.6];40,60;39,60;41,40;Androscoggin County, Maine;Maine;Northeast;2,34;49,00;13,40;32,50;;6,80;37,20;13,90;;7,20;65,50;50,50;46,10;38,80;20,80;92,47;1,41;0,80;0,28;46,16;5,24;;
486,00;200,00;188,20;472,80;36066,00;68628,00;20,10;14,57;(34218.1, 37413.8];46,60;45,60;47,60;Aroostook County, Maine;Maine;Northeast;2,24;54,10;12,80;34,50;47,50;5,20;39,00;12,10;52,30;7,50;57,10;40,10;34,40;47,60;24,20;95,29;0,74;0,50;0,22;50,42;5,03;;
1620,00;607,00;173,30;479,60;61436,00;289977,00;10,80;500,04;(54545.6, 61494.5];41,90;40,30;43,30;Cumberland County, Maine;Maine;Northeast;2,37;49,40;10,00;24,30;51,30;14,40;24,10;27,30;64,50;5,40;74,30;;53,50;30,10;14,60;92,51;2,66;2,09;0,35;47,83;3,77;;
177,00;69,00;167,50;435,20;41035,00;29991,00;15,80;0,00;(40362.7, 42724.4];44,90;44,10;45,60;Franklin County, Maine;Maine;Northeast;0,02;51,30;10,20;30,40;;5,30;36,90;16,40;56,70;7,70;63,40;;40,50;42,00;21,10;97,03;0,44;0,47;0,17;52,42;3,48;;
383,00;136,00;165,40;491,90;45807,00;54659,00;12,90;18,30;(45201, 48021.6];47,40;46,20;48,40;Hancock County, Maine;Maine;Northeast;2,18;54,10;7,80;24,70;;14,30;33,10;20,10;57,70;7,70;64,00;46,60;36,70;37,70;18,10;96,66;0,48;0,90;0,08;49,68;5,10;;
741,00;308,00;193,20;478,40;45556,00;119980,00;13,80;300,05;(45201, 48021.6];44,00;43,20;44,60;Kennebec County, Maine;Maine;Northeast;2,28;49,60;10,50;36,10;;7,80;35,60;15,30;;7,70;67,60;50,10;44,80;39,20;18,90;96,01;0,79;0,77;0,41;47,20;4,82;;
284,00;108,00;169,40;484,90;50002,00;39855,00;13,90;501,82;(48021.6, 51046.4];47,20;45,30;49,20;Knox County, Maine;Maine;Northeast;2,27;51,50;16,60;44,00;;7,70;34,80;20,60;;5,70;64,30;45,40;36,80;40,40;18,60;96,70;0,68;0,66;0,11;48,89;4,55;;
236,00;99,00;170,60;436,60;47905,00;33969,00;11,70;58,88;(45201, 48021.6];49,80;48,50;51,00;Lincoln County, Maine;Maine;Northeast;2,25;53,50;20,90;38,50;;11,50;32,10;18,70;57,10;4,20;65,30;43,20;37,10;42,90;18,20;97,34;0,12;1,16;0,01;50,57;5,79;;
371,00;154,00;189,00;477,60;40120,00;57202,00;16,10;0,00;(37413.8, 40362.7];45,70;45,20;46,00;Oxford County, Maine;Maine;Northeast;2,60;48,10;19,00;35,00;;7,00;45,60;11,90;;9,20;59,00;;37,60;44,40;23,80;96,83;0,40;0,62;0,16;49,90;4,60;;
929,00;355,00;187,50;507,30;42728,00;152692,00;18,00;438,79;(42724.4, 45201];41,30;39,90;42,80;Penobscot County, Maine;Maine;Northeast;2,36;48,00;10,20;21,90;58,40;9,50;34,90;15,60;56,10;7,80;63,30;;42,40;39,40;20,70;95,20;0,83;1,10;0,16;48,03;4,13;;
128,00;53,00;194,00;478,10;36994,00;16931,00;20,30;0,00;(34218.1, 37413.8];49,80;49,50;50,10;Piscataquis County, Maine;Maine;Northeast;2,24;52,80;16,00;42,00;;3,50;40,50;11,90;45,80;10,50;53,80;35,50;30,90;50,60;25,80;96,57;0,37;0,47;0,32;48,82;6,29;;
208,00;82,00;173,60;451,70;55630,00;35149,00;10,50;56,90;(54545.6, 61494.5];45,20;44,20;46,00;Sagadahoc County, Maine;Maine;Northeast;2,26;54,20;11,50;51,80;;7,60;31,60;20,80;61,30;5,70;69,40;51,20;43,30;39,10;19,00;95,92;0,73;0,71;0,14;49,68;5,26;;
313,00;139,00;200,20;458,30;39001,00;51113,00;17,30;0,00;(37413.8, 40362.7];44,90;44,20;45,40;Somerset County, Maine;Maine;Northeast;2,34;51,20;16,40;35,00;;7,10;41,30;10,70;52,60;9,50;56,10;39,70;34,80;46,90;25,40;96,96;0,33;0,30;0,05;48,89;4,71;;
250,00;93,00;180,10;484,00;46598,00;39155,00;15,00;0,00;(45201, 48021.6];45,00;44,30;46,00;Waldo County, Maine;Maine;Northeast;2,26;53,70;11,60;41,30;;5,40;34,00;19,10;57,20;7,50;62,10;45,90;38,20;41,00;21,50;96,90;0,50;0,63;0,26;50,30;4,98;;
242,00;110,00;216,70;501,50;38057,00;31625,00;18,50;0,00;(37413.8, 40362.7];46,80;45,90;47,80;Washington County, Maine;Maine;Northeast;2,18;51,00;17,20;32,20;;4,10;38,30;13,60;48,30;9,80;51,00;32,90;27,30;52,50;29,40;91,63;0,56;0,48;0,45;46,79;5,79;;
1246,00;451,00;173,70;497,70;55482,00;201169,00;11,20;159,07;(54545.6, 61494.5];44,10;42,90;45,20;York County, Maine;Maine;Northeast;2,40;52,60;9,30;36,10;43,00;11,60;31,60;20,40;63,10;5,90;72,20;56,40;50,20;33,10;15,70;96,10;0,68;1,13;0,17;51,22;5,05;;
517,00;183,00;172,20;519,30;39808,00;72528,00;18,50;261,97;(37413.8, 40362.7];41,50;39,00;44,10;Allegany County, Maryland;Maryland;Northeast;2,33;44,20;9,20;30,00;;4,70;42,00;9,20;48,00;10,00;66,40;47,20;43,50;43,60;22,90;88,59;8,02;0,86;0,28;45,92;4,61;;
2676,00;977,00;176,00;468,10;86654,00;564195,00;6,70;69,13;(61494.5, 125635];38,40;36,80;39,70;Anne Arundel County, Maryland;Maryland;Northeast;2,66;51,70;11,80;29,10;47,40;11,70;25,00;22,50;64,20;5,90;81,60;63,70;55,00;25,10;10,90;74,73;15,87;3,57;2,15;53,21;5,29;;
4499,00;1714,00;171,00;472,30;67766,00;831128,00;9,80;216,57;(61494.5, 125635];39,10;37,40;40,60;Baltimore County, Maryland;Maryland;Northeast;2,56;46,20;8,20;29,70;49,30;12,80;27,20;20,90;61,90;6,90;75,20;;52,50;29,70;15,10;63,33;27,12;5,64;1,08;45,92;5,07;;
406,00;153,00;175,20;444,50;92446,00;90595,00;7,20;0,00;(61494.5, 125635];40,60;39,80;41,70;Calvert County, Maryland;Maryland;Northeast;2,87;52,70;8,10;38,40;;8,60;31,50;17,40;63,90;7,60;82,10;66,20;58,40;24,30;11,00;81,87;12,71;1,40;0,49;57,54;3,45;;
174,00;69,00;185,60;465,10;49573,00;32579,00;16,00;0,00;(48021.6, 51046.4];40,10;39,00;40,60;Caroline County, Maryland;Maryland;Northeast;2,70;50,20;19,60;41,10;33,00;6,30;40,70;9,70;59,60;8,80;61,60;45,80;40,80;41,20;25,00;81,01;13,80;0,51;1,89;51,23;5,40;;
862,00;326,00;171,10;456,20;84500,00;167627,00;5,90;89,48;(61494.5, 125635];42,20;41,00;43,10;Carroll County, Maryland;Maryland;Northeast;2,73;56,70;6,60;30,10;;12,40;30,60;20,80;65,60;4,60;84,50;69,00;62,00;23,90;9,80;92,69;3,25;1,69;0,46;61,33;4,32;;
522,00;207,00;195,50;484,30;62198,00;102382,00;10,60;420,00;(61494.5, 125635];40,10;39,50;40,50;Cecil County, Maryland;Maryland;Northeast;0,03;52,50;17,20;34,70;;8,40;37,80;13,90;60,70;7,50;72,90;60,00;54,70;30,40;17,50;88,88;6,76;1,29;0,93;54,36;4,30;;
572,00;239,00;186,70;420,50;86703,00;156118,00;7,20;0,00;(61494.5, 125635];37,70;36,20;38,90;Charles County, Maryland;Maryland;Northeast;2,84;50,00;11,50;35,70;;10,90;32,20;17,20;64,20;6,30;82,30;66,10;57,30;24,30;11,30;48,40;42,25;3,26;0,96;52,67;4,69;;
210,00;84,00;185,40;481,60;42279,00;32384,00;17,50;0,00;(40362.7, 42724.4];43,80;42,00;45,10;Dorchester County, Maryland;Maryland;Northeast;2,41;47,90;21,20;29,00;43,40;6,50;38,30;12,10;58,20;10,40;61,70;44,70;39,90;45,60;27,00;66,87;28,03;1,01;1,91;44,48;5,46;;
1037,00;367,00;155,60;435,90;83698,00;245322,00;6,50;114,14;(61494.5, 125635];39,10;38,10;40,10;Frederick County, Maryland;Maryland;Northeast;2,68;54,70;8,30;29,00;;14,30;25,20;23,20;67,00;5,80;81,60;67,70;60,80;23,20;10,40;81,44;9,01;4,26;1,86;56,57;4,56;;
166,00;64,00;154,80;417,10;47441,00;29460,00;12,40;0,00;(45201, 48021.6];44,50;42,80;45,60;Garrett County, Maryland;Maryland;Northeast;2,47;56,50;15,80;31,80;;7,80;42,20;10,20;56,10;7,00;62,50;46,70;41,00;41,40;23,20;97,29;0,60;0,41;0,09;57,15;6,55;;
1302,00;450,00;169,90;485,50;79403,00;250290,00;8,00;79,91;(61494.5, 125635];40,10;38,60;41,30;Harford County, Maryland;Maryland;Northeast;2,69;54,70;9,10;35,90;42,60;12,40;28,10;20,20;64,20;6,40;81,90;64,70;56,00;26,90;11,90;80,04;13,34;2,80;1,18;56,59;6,16;;
1186,00;346,00;131,90;418,10;106871,00;313414,00;6,10;165,91;(61494.5, 125635];38,80;37,50;39,70;Howard County, Maryland;Maryland;Northeast;2,78;58,00;10,70;26,80;;21,90;14,20;30,70;;4,90;84,70;70,90;63,10;19,30;8,20;60,10;18,14;16,24;1,63;60,24;5,16;;
140,00;59,00;180,00;461,70;53288,00;19787,00;13,80;0,00;(51046.4, 54545.6];46,20;44,20;47,40;Kent County, Maryland;Maryland;Northeast;2,39;47,00;7,80;27,30;59,40;5,50;33,20;16,40;53,20;7,20;68,10;47,60;40,90;42,60;22,00;82,29;15,38;0,97;0,14;48,49;4,53;;
4139,00;1292,00;120,10;392,90;97279,00;1040116,00;7,20;184,59;(61494.5, 125635];38,50;37,00;40,00;Montgomery County, Maryland;Maryland;Northeast;2,76;53,20;12,70;23,50;44,00;19,90;14,00;26,60;67,10;6,10;77,00;64,70;56,40;23,00;11,50;55,63;17,61;14,56;7,86;53,70;5,28;;
3222,00;1302,00;172,70;401,90;71904,00;909535,00;10,30;21,99;(61494.5, 125635];35,80;34,00;37,70;Prince George's County, Maryland;Maryland;Northeast;2,86;38,50;12,60;28,90;;9,60;26,10;18,10;65,50;8,70;68,60;56,10;50,60;27,30;16,30;20,39;63,45;4,27;8,91;39,12;5,04;;
254,00;100,00;173,80;429,60;80650,00;48904,00;7,50;0,00;(61494.5, 125635];43,50;42,70;44,10;Queen Anne's County, Maryland;Maryland;Northeast;2,75;57,40;13,60;34,70;40,80;10,90;29,90;21,60;65,00;5,30;80,30;64,20;55,60;28,80;13,50;89,61;7,41;0,87;0,45;62,34;5,63;;
433,00;180,00;181,50;423,20;84686,00;111413,00;8,60;17,95;(61494.5, 125635];36,30;35,90;36,80;St. Mary's County, Maryland;Maryland;Northeast;2,79;53,90;12,50;28,60;49,40;9,50;30,60;17,60;63,40;4,80;80,20;63,10;53,20;25,20;12,30;79,12;14,25;2,68;0,58;57,54;5,42;;
151,00;64,00;216,50;511,90;38376,00;25768,00;25,50;0,00;(37413.8, 40362.7];37,00;36,20;38,60;Somerset County, Maryland;Maryland;Northeast;2,26;32,30;12,60;24,60;;1,20;43,20;9,10;;8,20;56,20;41,60;37,30;46,80;30,80;52,74;41,79;1,06;1,45;37,85;5,31;;
280,00;111,00;161,90;454,60;54836,00;37512,00;11,70;213,27;(54545.6, 61494.5];49,00;48,20;49,60;Talbot County, Maryland;Maryland;Northeast;2,30;54,00;16,10;39,30;28,70;15,90;27,90;18,20;55,80;6,70;72,10;48,20;38,40;40,10;16,20;82,23;11,89;1,48;0,70;50,68;3,33;;
782,00;320,00;181,00;457,00;54606,00;149585,00;13,80;73,54;(54545.6, 61494.5];40,40;39,10;41,90;Washington County, Maryland;Maryland;Northeast;2,50;49,40;18,00;33,70;;8,50;38,10;12,30;56,50;8,50;68,90;53,50;48,70;36,30;20,50;83,71;10,27;1,67;0,65;49,84;5,94;;
564,00;221,00;204,30;532,10;51927,00;102370,00;16,90;224,68;(51046.4, 54545.6];35,50;34,40;36,70;Wicomico County, Maryland;Maryland;Northeast;2,62;44,70;8,60;26,10;;10,10;31,90;16,30;59,00;8,80;66,70;53,10;46,60;35,20;21,30;68,69;24,14;3,05;1,02;47,13;5,36;;
413,00;164,00;186,80;499,80;55691,00;51540,00;11,90;0,00;(54545.6, 61494.5];49,10;47,00;50,20;Worcester County, Maryland;Maryland;Northeast;2,45;50,70;13,70;43,70;;10,20;31,60;18,80;53,10;9,90;67,40;45,40;38,50;43,60;21,10;82,55;14,15;1,50;0,22;50,84;5,63;;
3144,00;1419,00;226,00;497,20;41895,00;621849,00;23,30;886,07;(40362.7, 42724.4];34,60;33,30;35,90;Baltimore city, Maryland;Maryland;Northeast;2,47;26,60;17,00;29,10;41,60;12,30;29,80;15,30;53,80;13,10;56,10;43,60;39,00;43,90;29,60;30,31;62,84;2,57;1,67;24,02;5,45;;
1892,00;685,00;163,00;505,00;64150,00;214333,00;8,90;41,99;(61494.5, 125635];51,30;49,50;53,00;Barnstable County, Massachusetts;Massachusetts;Northeast;2,24;53,20;11,50;37,20;;10,90;24,90;23,00;55,80;7,00;74,20;49,50;43,30;44,10;18,90;92,77;2,59;1,40;1,02;49,56;3,52;;
