"avgAnnCount"	"avgDeathsPerYear"	"TARGET_deathRate"	"incidenceRate"	"medIncome"	"popEst2015"	"povertyPercent"	"studyPerCap"	"binnedInc"	"MedianAge"	"MedianAgeMale"	"MedianAgeFemale"	"Geography"	"State"	"Region.CAT."	"AvgHouseholdSize"	"PercentMarried"	"PctNoHS18_24"	"PctHS18_24"	"PctSomeCol18_24"	"PctBachDeg18_24"	"PctHS25_Over"	"PctBachDeg25_Over"	"PctEmployed16_Over"	"PctUnemployed16_Over"	"PctPrivateCoverage"	"PctPrivateCoverageAlone"	"PctEmpPrivCoverage"	"PctPublicCoverage"	"PctPublicCoverageAlone"	"PctWhite"	"PctBlack"	"PctAsian"	"PctOtherRace"	"PctMarriedHouseholds"	"BirthRate"	"NOTINUSE1"	"NOTINUSE2"
32	14	161.2	364.5	59416	9529	10.3	0	"(54545.6, 61494.5]"	33	32.5	34	"Greenlee County, Arizona"	"Arizona"	"West"	2.78	49.6	26.6	30.8	41.2	1.4	37.5	8.2	49.7	10	69.6	54.5	52	29.5	14.7	89.36052311	1.540507592	0.443311537	3.479995567	48.6797142	7.95730228	""	""
383	155	182.4	468.5	38878	69838	22.1	243.4204874	"(37413.8, 40362.7]"	38.9	37.2	40.1	"Greenwood County, South Carolina"	"South Carolina"	"South"	2.52	44.6	19.6	26.9	NA	9.2	29.7	15.6	51.4	12.9	57.3	42.8	38	39.2	23.2	63.93200613	31.12897909	0.736695762	1.679780998	43.55086301	4.631760644	""	""
31	13	174.9	447.1	47224	5281	14.8	0	"(45201, 48021.6]"	40.8	38.9	41.9	"Brule County, South Dakota"	"South Dakota"	"Midwest"	2.47	58.1	26.9	28.7	NA	4	30.4	16.2	62.2	2.6	71.6	55.8	37.9	30.6	14.5	86.15384615	0	0	0.075046904	56.55539429	7.258064516	""	""
54	24	181.9	464.7	41395	9383	24	0	"(40362.7, 42724.4]"	37.3	35.7	38.8	"Charles Mix County, South Dakota"	"South Dakota"	"Midwest"	2.78	47.5	23.7	38.9	31.4	6	37.9	13.2	56.8	5.1	56.8	NA	27.5	36.8	20.6	63.91384349	0.043294729	0.184002598	0.422123606	48.94355093	6.866002215	""	""
24	10	138.4	429.4	48024	3659	13.8	0	"(48021.6, 51046.4]"	44	42.4	47.2	"Clark County, South Dakota"	"South Dakota"	"Midwest"	2.21	55.6	31.6	30.5	NA	0.7	37.3	15.7	NA	2.8	74.9	57.5	35.6	32.1	14.4	94.89655172	0.965517241	0.8	0.8	53.49462366	6.386292835	""	""
42	17	150.3	473.4	43305	5539	16.3	0	"(42724.4, 45201]"	48	46.4	48.9	"Day County, South Dakota"	"South Dakota"	"Midwest"	2.15	56.2	16.8	51.3	NA	9.9	38.8	12.7	59.1	3.9	65.4	45.6	29.9	40.7	20.4	88.19864721	0	0.462798149	0.053399786	48.91433083	8.546059933	""	""
23	9	166.5	492.4	49251	2977	11.6	0	"(48021.6, 51046.4]"	48	46.5	49.3	"Douglas County, South Dakota"	"South Dakota"	"Midwest"	2.22	66	13.8	20.7	56.9	8.5	41.1	14	65.3	0.4	71.7	NA	32	29.5	11.1	95.62731248	0	0.033636058	0	60.49382716	7.246376812	""	""
17	6	146.6	432	46633	2337	13.2	0	"(45201, 48021.6]"	46.9	41.6	49.5	"Faulk County, South Dakota"	"South Dakota"	"Midwest"	2.16	52.4	6.5	59.2	NA	1.1	34.3	17.5	60.9	0.7	80.1	58	34.6	31	10.4	97.15981348	0	0.127172531	0	51.73501577	15.65656566	""	""
45	16	150.3	429.5	52816	7142	10	420.050406	"(51046.4, 54545.6]"	44.8	43.2	46.9	"Grant County, South Dakota"	"South Dakota"	"Midwest"	2.2	62.8	19.5	60.9	NA	3.7	44.3	15.3	66.8	4.1	78	NA	48.1	28	12.1	97.55085098	0.359762004	0.027674	0.055348001	56.46618884	9.712509713	""	""
118	55	161.8	383.6	45945	24827	13.6	0	"(45201, 48021.6]"	41.5	40.5	42.5	"Lawrence County, South Dakota"	"South Dakota"	"Midwest"	2.22	52.2	11.7	31.5	50.7	6	33.7	20.4	63	3.8	70.4	NA	40.1	31.5	12	93.27246906	0.515317509	0.82369649	0.649218909	49.70554711	3.67487328	""	""
15	8	183.1	425.6	49159	2236	12.4	0	"(48021.6, 51046.4]"	43.5	41.4	46	"Miner County, South Dakota"	"South Dakota"	"Midwest"	2.24	60.6	19.5	35	NA	14.6	39.1	17.7	65.9	4.1	75.8	55.5	42.7	32.9	14.8	96.27059844	0.954032958	0	0.346921075	54.47316103	10.3626943	""	""
38	17	153.9	388.8	48125	6524	11.7	0	"(48021.6, 51046.4]"	43.8	42.2	45	"Spink County, South Dakota"	"South Dakota"	"Midwest"	2.41	54	24.9	39.7	NA	6.8	36.4	17.1	NA	1.1	69.9	53.8	36.4	34.9	18.3	95.78386606	0.426179604	0	1.065449011	50.96921323	7.28	""	""
769	276	172.5	494.2	47175	127253	14.7	15.71672181	"(45201, 48021.6]"	511.2	41	43.9	"Blount County, Tennessee"	"Tennessee"	"South"	2.51	55.8	15.4	40.6	38.4	5.7	34.9	15	NA	7.8	68.7	51.7	45.4	35.1	17.5	94.15519059	2.902035339	0.754065885	0.270792728	55.66863133	4.324151185	""	""
83	37	210.1	469.4	41068	13840	16.4	0	"(40362.7, 42724.4]"	41.9	41.1	43.2	"Cannon County, Tennessee"	"Tennessee"	"South"	2.53	51.9	8.4	64.3	NA	3.2	42.2	10.1	51.3	12.9	62.2	46.9	39.8	39.8	21.8	95.24914775	1.610212519	0.456952201	1.015449336	51.72605791	6.944	""	""
309	152	193.2	409	34354	56486	24.6	0	"(34218.1, 37413.8]"	43.6	42.4	44.9	"Carter County, Tennessee"	"Tennessee"	"South"	2.31	53.2	11.7	35.9	NA	6.1	38.9	10.7	49.2	8.1	57.9	40.6	34.8	42.9	22.8	96.68428724	1.28378497	0.338947331	0.091322597	50.55243994	3.66841353	""	""
50	26	217	437.1	30744	7771	24	0	"[22640, 34218.1]"	46.9	45.8	48.3	"Clay County, Tennessee"	"Tennessee"	"South"	2.37	59.9	22.8	35.5	NA	7.6	44.7	6.9	42.5	7.2	49.6	32.9	26.7	52.8	31.1	96.61953728	1.645244216	0.347043702	0.179948586	57.86551511	2.134146341	""	""
47	21	178.2	410.3	50999	6995	11.7	0	"(48021.6, 51046.4]"	49.1	49.2	49	"Henderson County, Illinois"	"Illinois"	"Midwest"	2.26	57.3	16.5	34	NA	2.7	44	11.2	56.8	7	76.1	54.5	47.7	37	14	97.62851463	0.085203067	0.624822494	0.170406135	52.84421461	3.706395349	""	""
326	130	188.5	494.7	51025	49489	11.3	1050.738548	"(48021.6, 51046.4]"	42.2	40.9	43.6	"Henry County, Illinois"	"Illinois"	"Midwest"	2.44	56.8	15.5	33.7	NA	7.7	35.2	14.5	59.2	5.8	76.7	57.6	51	33.9	15	93.90173005	1.784174969	0.515205581	1.697973257	55.39414973	5.728614138	""	""
264	101	171.5	471.4	34395	59362	30.4	522.2196018	"(34218.1, 37413.8]"	30.1	29	32	"Jackson County, Illinois"	"Illinois"	"Midwest"	2.36	37.8	4.9	23.2	NA	10.3	25	18.9	51	10.4	69.1	56.3	43.6	32.7	19.5	77.33899956	14.53287197	3.329190043	0.957436087	38.03762292	3.217455621	""	""
150	62	166.9	421.6	51282	22086	10.7	45.27755139	"(51046.4, 54545.6]"	48.2	46.7	49.2	"Jo Daviess County, Illinois"	"Illinois"	"Midwest"	2.33	59.3	21.1	30.4	NA	6.4	38.2	15.1	59.4	5.6	76.8	NA	46.5	35.1	14.9	97.69165513	0.267893021	0.397374648	0.160735813	56.50806959	7.092543114	""	""
612	246	192.2	490.4	56326	110879	14.7	234.4898493	"(54545.6, 61494.5]"	37.3	36.1	38.5	"Kankakee County, Illinois"	"Illinois"	"Midwest"	2.61	46.7	10.7	32.2	NA	6.9	34.1	11.5	56.6	9.8	68	53.8	48.8	35	19.8	80.25948797	15.0265993	1.11209132	1.447144474	47.87181996	4.551301453	""	""
96	38	174	460	41759	16491	18.1	0	"(40362.7, 42724.4]"	40.7	35.9	48.6	"Lawrence County, Illinois"	"Illinois"	"Midwest"	2.22	43	49	25.6	22.2	3.2	34.3	7.3	30.3	6.1	62.1	NA	38.6	46	24.8	75.91359136	20.56405641	0.108010801	1.320132013	51.50548355	5.340223945	""	""
249	90	176.6	519	53918	36671	11.9	0	"(51046.4, 54545.6]"	41.3	40.2	42.7	"Livingston County, Illinois"	"Illinois"	"Midwest"	2.32	49.9	24.5	42.9	NA	3.7	40.5	9.4	52	6.3	71.8	NA	44.5	37.6	18.9	92.48321792	5.420679774	0.286555759	0.854360689	50.54618363	7.034382214	""	""
1072	420	194.4	509.6	52448	186221	16.7	1610.989094	"(51046.4, 54545.6]"	36.8	35.5	38.3	"Peoria County, Illinois"	"Illinois"	"Midwest"	2.39	46.3	12.5	25	NA	11.4	28.6	18.2	58.2	8.7	68.1	NA	48.5	36.5	21.7	73.95730899	17.53067681	3.685493181	1.397558681	43.42926195	6.690267073	""	""
44	17	192.1	524.5	33943	5678	23	0	"[22640, 34218.1]"	43.5	41.3	45.7	"Pulaski County, Illinois"	"Illinois"	"Midwest"	2.5	46	18.8	48.6	NA	0.6	35.5	8.4	41.8	16.2	54.6	NA	33.5	51.6	29.5	65.20183955	32.0047692	0.221427355	0.323624595	42.41645244	6.129303107	""	""
142	54	164.4	457	48994	21775	11.7	0	"(48021.6, 51046.4]"	44.4	42.8	46.2	"Shelby County, Illinois"	"Illinois"	"Midwest"	2.42	60.3	7.3	45.5	NA	5.8	45.5	10.9	55.1	6.2	70.8	52.7	46.5	37.2	18.8	98.47614741	0.551661768	0.325570879	0.049739995	58.74613003	4.376511986	""	""
98	33	162.6	510.8	54683	14270	10.2	0	"(54545.6, 61494.5]"	42.6	42.1	43.3	"Washington County, Illinois"	"Illinois"	"Midwest"	2.46	54.6	18.5	24.5	NA	7.3	35	13.8	61.5	5.5	72.7	NA	46.2	33	18.1	97.12941827	0.740125891	0.366604413	0.574116345	55.04587156	6.077529566	""	""
109	45	180	471.7	46839	16423	14.9	0	"(45201, 48021.6]"	42.4	41.4	43.8	"Wayne County, Illinois"	"Illinois"	"Midwest"	2.34	59.8	14.5	27.7	NA	10.5	34.4	10	57.2	5.3	69	50.6	44.3	39.3	18.8	97.19118091	0.652370885	0.724856539	0.048323769	55.80008519	6.710020692	""	""
249	110	193.8	439.8	59280	49455	11.7	0	"(54545.6, 61494.5]"	41.7	40.9	42.4	"Dearborn County, Indiana"	"Indiana"	"Midwest"	2.63	56.6	23.1	27.2	NA	6.7	39.6	13.2	NA	8.1	76.2	62	57.5	27.7	12.5	97.11749431	0.793091648	0.54952797	0.545502124	58.24836321	3.263424336	""	""
70	29	168.5	437.9	49507	10676	12.4	655.6762833	"(48021.6, 51046.4]"	45.9	44.4	46.7	"Guthrie County, Iowa"	"Iowa"	"Midwest"	2.34	59.6	7	30.7	NA	10.4	39.3	13.7	61.7	5.4	74.4	54.2	44.5	35.9	15.6	97.71880819	0.754189944	0.148975791	0.456238361	54.80726628	4.965920156	""	""
78	30	171.3	492.1	57682	10974	8.4	0	"(54545.6, 61494.5]"	44	43.1	45.7	"Hancock County, Iowa"	"Iowa"	"Midwest"	2.33	60.3	17	29.7	42.9	10.4	36.4	13.2	63.7	1.5	79.4	60.4	48.7	33.2	13.9	97.08799135	0.64911648	0.306527227	0.4056978	56.73015194	6.274509804	""	""
57	19	159.8	548.4	53905	7028	10.9	0	"(51046.4, 54545.6]"	45.1	43.5	47.4	"Ida County, Iowa"	"Iowa"	"Midwest"	2.24	62.8	12.1	32.8	NA	4.8	40.1	15.2	63.5	3.7	75	53.9	40	35.5	15.7	97.76552114	0.551548579	0.33941451	0.282845425	56.17542728	9.293394777	""	""
123	46	154	445.7	51558	20466	11.6	0	"(51046.4, 54545.6]"	43.2	42.4	44.3	"Jones County, Iowa"	"Iowa"	"Midwest"	2.34	57	18.5	23.8	NA	8	39.6	12.4	59.2	5	77.7	NA	47.5	33.8	14.6	95.61284047	1.916342412	0.408560311	0.364785992	55.70921552	5.726980992	""	""
241	92	181.3	509.2	44719	35089	17.7	0	"(42724.4, 45201]"	42.9	41.1	44.8	"Lee County, Iowa"	"Iowa"	"Midwest"	2.4	49.8	15.4	39.8	NA	6.1	41.7	11.3	57.2	8.7	68.1	50.4	44.8	38.8	19.3	93.39534621	3.019593429	0.508920241	0.576776273	48.25839578	6.389732266	""	""
133	56	190.3	482.1	48584	22324	12.9	44.79483963	"(48021.6, 51046.4]"	39.8	38.6	40.9	"Mahaska County, Iowa"	"Iowa"	"Midwest"	2.41	53.3	7	30.8	NA	7	37.6	16.6	61.8	8	74.7	58.3	48.4	34.2	16.7	95.46347562	1.384175746	1.134131095	0.437578139	51.51280062	3.880659295	""	""
53	24	207.4	490.5	44705	7973	11.7	0	"(42724.4, 45201]"	43.2	40.1	44.5	"Monroe County, Iowa"	"Iowa"	"Midwest"	2.37	54.6	18.6	29.9	NA	13.8	44.8	13	NA	6.2	71.8	56.2	51.3	30.2	11.8	94.81379655	0.137465634	0.56235941	1.612096976	50.51112447	3.948220065	""	""
97	41	176.1	459.7	55968	13984	10.3	0	"(54545.6, 61494.5]"	44	40.5	47	"O'Brien County, Iowa"	"Iowa"	"Midwest"	2.28	61.6	20.7	21.4	NA	2.4	37.7	13.7	64.6	2.8	73.8	56.3	46.2	35.1	16.4	94.79846722	0.510928186	0.844450752	2.39142776	57.01199201	7.056603774	""	""
80	29	138.5	446.8	55637	11927	9.6	0	"(54545.6, 61494.5]"	46.6	45.3	47.4	"Shelby County, Iowa"	"Iowa"	"Midwest"	2.32	57.3	14.4	26.3	NA	5.6	36.8	16.1	63.9	2.9	75.2	54.8	43.7	35.4	14.6	96.07238159	0.19179453	0.483655771	1.692795197	53.55309909	3.811252269	""	""
234	86	169.2	486.3	43490	37071	16.3	539.5052737	"(42724.4, 45201]"	39.7	36.4	42.8	"Webster County, Iowa"	"Iowa"	"Midwest"	2.27	45.5	10.9	24.6	NA	4.7	32.5	13.5	55.6	8.4	68.9	50.7	44.6	39	19.7	91.92385038	4.300844617	1.088617777	0.740045583	44.12405147	6.438050191	""	""
509	197	176.4	469.7	45641	102782	15.2	2062.617968	"(45201, 48021.6]"	35.4	34.2	36.5	"Woodbury County, Iowa"	"Iowa"	"Midwest"	2.58	48.7	14.4	33.3	NA	4.6	34.2	14.4	65.7	5.2	67.5	NA	48.8	33.5	19.2	85.21505901	2.791378133	2.614844436	4.611333268	46.91639073	6.360617144	""	""
1962.667684	36	196.4	453.5494221	39196	12717	18.2	0	"(37413.8, 40362.7]"	41.2	39.9	43.4	"Allen County, Kansas"	"Kansas"	"Midwest"	2.39	50.4	7.3	32.4	56.8	3.5	33.4	12.2	56.7	7	66	49	42.7	37.7	19.6	93.46380246	1.704762633	0.512193257	0.596284688	48.20957407	8.708822416	""	""
1962.667684	37	180.2	453.5494221	44199	16398	17.4	0	"(42724.4, 45201]"	35.9	34.1	37.4	"Atchison County, Kansas"	"Kansas"	"Midwest"	2.53	45.6	5	22.8	NA	8.7	41	12.7	57.3	7.3	69.3	53.1	46	32	15.6	90.57295737	4.094270426	0.336680094	0.402813684	47.107575	6.012884753	""	""
1962.667684	6	153.7	453.5494221	47650	2096	13	0	"(45201, 48021.6]"	44.4	42.2	44.8	"Clark County, Kansas"	"Kansas"	"Midwest"	2.25	57.7	19.6	33.1	NA	12.8	26.1	23.5	61.8	1.4	75.3	57.8	52.4	29.5	13.1	91.65501166	1.025641026	0.745920746	1.724941725	50.48543689	6.746987952	""	""
